datetime,irradience,irradience_top,power,sun_elevation,sun_azimuth
2022-01-07 09:30:00+00:00,20.15,236.37,34165.0,0.19721415723125954,2.5943367671535222
2022-01-07 09:45:00+00:00,19.68,303.29,51456.0,0.2178129058144133,2.652486044685231
2022-01-07 10:00:00+00:00,19.77,314.77,86869.0,0.23626122979258818,2.7116395090852197
2022-01-07 10:15:00+00:00,17.8,345.77,65739.0,0.25245848865110554,2.7717334188840757
2022-01-07 10:30:00+00:00,22.76,362.97,77170.0,0.2663119525645527,2.832682377772194
2022-01-07 10:45:00+00:00,28.42,377.68,19779.0,0.27773886200641584,2.894380097071645
2022-01-07 11:00:00+00:00,34.68,390.22,31608.0,0.2866684271675504,2.956701004064179
2022-01-07 11:15:00+00:00,40.87,403.33,31628.0,0.2930436678970805,3.019502752898269
2022-01-07 11:30:00+00:00,41.1,408.01,18579.0,0.29682298494722037,3.08262962089415
2022-01-07 11:45:00+00:00,39.99,410.41,16875.0,0.297981353550021,3.145916615020434
2022-01-07 12:00:00+00:00,37.71,410.8,29995.0,0.2965110634894194,3.2091941119062275
2022-01-07 12:15:00+00:00,61.62,405.11,12982.0,0.29242195087021217,3.27229279701868
2022-01-07 12:30:00+00:00,76.88,396.97,10828.0,0.2857411038874702,3.335048560663302
2022-01-07 12:45:00+00:00,81.56,386.89,15665.0,0.27651206696339287,3.3973070871507742
2022-01-07 13:00:00+00:00,76.99,375.1,15675.0,0.2647935945191573,3.458927907897096
2022-01-07 13:15:00+00:00,42.93,351.0,17878.0,0.2506580447643233,3.5197876747390113
2022-01-07 13:30:00+00:00,39.67,330.6,7667.0,0.2341895166793194,3.5797825642575707
2022-01-07 13:45:00+00:00,32.65,308.72,4938.0,0.21548183266329382,3.6388298035773863
2022-01-07 14:00:00+00:00,22.33,285.55,32725.0,0.19463648567821928,3.696868310042451
2022-01-07 14:15:00+00:00,17.27,244.69,56537.0,0.1717606430108094,3.7538585710838404
2022-01-07 14:30:00+00:00,12.46,213.41,16688.0,0.14696527399696527,3.80978192725322
2022-01-07 14:45:00+00:00,11.94,174.09,11297.0,0.12036347621594906,3.864639371736572
2022-01-08 08:45:00+00:00,9.86,123.66,8605.0,0.1248782935159908,2.423634910146611
2022-01-08 09:00:00+00:00,19.78,193.39,18348.0,0.15135875941530444,2.478634989192178
2022-01-08 09:15:00+00:00,42.48,240.12,20751.0,0.1760212438593281,2.5347082987519625
